candidate,eligible,score,periods_positive,cagr,sharpe,dd,turnover,severe,selection_cagr,selection_sharpe,selection_dd
combined_l63-126-252_k3_s15__r10__v12__g114,False,-0.06405562693165816,True,False,False,False,43.80599378719007,False,0.01235336366922657,0.11458377650972866,-0.29374249643111683
combined_l21-63-126-252_k3_s15__r10__v12__g100,False,-0.06406645106015196,True,False,False,False,42.56098278038282,False,0.011092370701499377,0.11170678721363507,-0.29179011801754684
country_l63-126-252_k3_s00__r20__v18__g114,False,-0.06407412486754814,False,False,False,False,29.631731073504742,False,0.012373953842060859,0.08359426075022372,-0.3678384914075109
defensive_l63-126-252_k3_s00__r10__v15__g125,False,-0.06414573236090122,False,False,False,True,9.353353035263506,False,-0.0071164430513369625,-0.12471957519631256,-0.23469319169779668
combined_l126-252_k3_s25__r10__v15__g100,False,-0.06422006110560183,True,False,False,True,41.52032181903175,False,0.007135512570405567,0.07041242819466276,-0.24584329784294612
defensive_l63-126-252_k3_s00__r20__v12__g125,False,-0.06435778297914961,False,False,False,True,7.668310768753042,False,-0.008151555443445702,-0.16321449756402379,-0.21477644673698992
combined_l63-126-252_k3_s15__r10__v18__g100,False,-0.0645915286787598,True,False,False,False,42.885984152648625,False,0.015496118616790122,0.13664988234674064,-0.33911100918383574
combined_l63-126-252_k3_s25__r5__v12__g100,False,-0.06463898267138751,True,False,False,True,41.84839817961971,False,0.0044624758539448806,0.047625750190216413,-0.21343756909822886
sector_l21-63-126-252_k2_s15__r5__v15__g114,False,-0.06468181262831699,True,False,False,False,45.73798514158607,False,0.013698320599975888,0.10841684560503259,-0.28989221764806705
combined_l21-63-126-252_k3_s15__r5__v15__g100,False,-0.06477223696565132,True,False,False,False,45.437496220827434,False,0.010821736977991714,0.10058421848586006,-0.26809933047601064
defensive_l126-252_k2_s00__r20__v15__g125,False,-0.06487733890479269,False,False,False,True,7.524219908120932,False,-0.008437201607531142,-0.18108551399313305,-0.20538243993218208
combined_l126-252_k3_s15__r5__v18__g100,False,-0.06498559277431414,True,False,False,False,42.60192249417858,False,0.00938530398424664,0.08260697879212467,-0.26686448095729776
combined_l63-126-252_k4_s15__r20__v15__g114,False,-0.0653871088548329,True,False,False,False,45.84220036835025,False,0.010125773852009301,0.08664828079823779,-0.25557006945543825
defensive_l126-252_k2_s00__r20__v18__g125,False,-0.06541221542234349,False,False,False,True,7.506382978723405,False,-0.008548321957285387,-0.18201329172571196,-0.20770787542509006
defensive_l63-126-252_k2_s00__r5__v18__g100,False,-0.06553291542230469,False,False,False,True,11.652765957446809,False,-0.007225048110161114,-0.1681123544145856,-0.19895910608825473
defensive_l63-126-252_k2_s00__r5__v15__g100,False,-0.06553291542230498,False,False,False,True,11.652765957446809,False,-0.007225048110161225,-0.16811235441458838,-0.19895910608825407
sector_l63-126-252_k2_s25__r5__v15__g125,False,-0.06583108484078296,True,False,False,False,42.31223561611687,False,0.010320743145586952,0.08120118484548196,-0.27973140569867483
combined_l126-252_k2_s15__r20__v12__g114,False,-0.06586828399341708,True,False,False,False,41.62112818348642,False,0.008037774435823986,0.07235027029175178,-0.2634663818328655
defensive_l63-126-252_k3_s00__r10__v12__g125,False,-0.06605660916566346,False,False,False,True,9.194523246568252,False,-0.007687998339571123,-0.14272688999230718,-0.2326759905352891
combined_l126-252_k3_s25__r20__v15__g100,False,-0.06608716009413299,True,False,False,False,40.99646059524513,False,0.006343753045953582,0.06241749859987863,-0.251174682698862
defensive_l126-252_k2_s00__r20__v12__g125,False,-0.06610239522097268,False,False,False,True,7.502200725708246,False,-0.008617731948190266,-0.19429480884605438,-0.20368654441645817
defensive_l21-63-126-252_k3_s00__r20__v18__g125,False,-0.06616641716827686,False,False,False,True,9.174468085106387,False,-0.007985637047497551,-0.15262397934244581,-0.22495942734285557
combined_l126-252_k3_s15__r20__v18__g125,False,-0.06624714322243759,True,False,False,False,49.17578213003171,False,0.013912418572860519,0.10444501947155378,-0.2761885440828118
defensive_l63-126-252_k2_s00__r5__v12__g100,False,-0.06625119588514358,False,False,False,True,11.621113002137061,False,-0.00749175920567402,-0.17700371025499734,-0.19625301767888514
combined_l126-252_k3_s15__r10__v18__g125,False,-0.0662773509845697,True,False,False,False,49.73598766184948,False,0.014571310604214238,0.1096570637451958,-0.28052253534302696
sector_l21-63-126-252_k2_s15__r10__v18__g125,False,-0.066284760012109,True,False,False,False,48.97999023628509,False,0.017975801533572033,0.12639577589486264,-0.3194676593258815
defensive_l21-63-126-252_k3_s00__r20__v15__g125,False,-0.06633388440307848,False,False,False,True,9.18729804313699,False,-0.008023149639675209,-0.15338964946920358,-0.22522981182230617
country_l21-63-126-252_k4_s00__r20__v18__g100,False,-0.06638410198472074,False,False,False,False,27.533194039988985,False,0.00835825009041069,0.06226132739306382,-0.35623527182965886
combined_l63-126-252_k2_s15__r5__v12__g100,False,-0.06639283178069666,True,False,False,True,42.943627521235584,False,0.006467509857484455,0.06266235746781311,-0.24121966575817888
combined_l63-126-252_k3_s15__r5__v12__g125,False,-0.06649439233928542,True,False,False,True,46.964768104923316,False,0.008388060278362142,0.07435578453761135,-0.23568841977656918
sector_l21-63-126-252_k2_s15__r5__v12__g125,False,-0.06649994967219756,True,False,False,False,45.05154881614285,False,0.00988495785540855,0.08408012278889739,-0.26494247326902
sector_l63-126-252_k2_s25__r5__v18__g114,False,-0.06650546230930156,True,False,False,False,40.89055151963673,False,0.011050766314158356,0.08526996000801054,-0.3012844873641616
sector_l21-63-126-252_k2_s25__r10__v12__g114,False,-0.06672000952028406,True,False,False,True,43.30507392503188,False,0.006293913427334763,0.05726611887079005,-0.23623640606443974
defensive_l21-63-126-252_k3_s00__r20__v12__g125,False,-0.06674255770275503,False,False,False,True,9.114397650861118,False,-0.007918766171136626,-0.1592512308628461,-0.2252284719631511
country_l21-63-126-252_k4_s00__r20__v15__g100,False,-0.06687774037873091,False,False,False,False,26.453910173593812,False,0.006178773950283434,0.049581406105562525,-0.34373829843984527
combined_l126-252_k2_s15__r10__v15__g114,False,-0.06689999989260519,True,False,False,False,44.701420503908025,False,0.012511173982939328,0.10182218136160966,-0.299279810051983
combined_l63-126-252_k3_s15__r20__v12__g114,False,-0.06702802875150213,True,False,False,False,43.60808515334732,False,0.010716069387899596,0.09925361478613116,-0.29374249643111683
country_l126-252_k2_s00__r20__v12__g114,False,-0.0670992215338715,False,False,False,False,28.20838322536114,False,0.006338590107605402,0.05450509017418872,-0.3378662495568976
sector_l21-63-126-252_k2_s25__r10__v15__g100,False,-0.06710393437923035,False,False,False,False,40.71994358445184,False,0.007467666420021946,0.06689616136701054,-0.2702751556766767
defensive_l126-252_k3_s00__r5__v12__g125,False,-0.06716279316481286,False,False,False,True,10.223446597956244,False,-0.007397331004871166,-0.13647365300557912,-0.23929766840951694
combined_l126-252_k2_s15__r5__v12__g114,False,-0.06754069227988371,True,False,False,True,42.880096765069,False,0.005525627523748522,0.04956380182599395,-0.23428402147441751
combined_l63-126-252_k3_s15__r20__v18__g100,False,-0.06787172171087485,True,False,False,False,42.67203820260103,False,0.013649411382654186,0.12017556486647353,-0.33911100918383574
combined_l126-252_k2_s15__r5__v18__g100,False,-0.06797825974561106,True,False,False,False,42.25845302867827,False,0.010307844420497814,0.08650584066904946,-0.297854901362237
country_l21-63-126-252_k4_s00__r20__v12__g100,False,-0.06798076913825922,False,False,False,False,24.51715189601677,False,0.003225561320902237,0.029318290651765742,-0.33080671752214175
defensive_l21-63-126-252_k3_s00__r10__v18__g125,False,-0.06817045516622257,False,False,False,True,10.671281806172129,False,-0.007430148402645886,-0.13019531512821594,-0.24699662296388636
combined_l126-252_k2_s15__r20__v18__g100,False,-0.06820557519700539,True,False,False,False,40.893857136391155,False,0.011276468974847242,0.0947319177788904,-0.3204091920890034
combined_l63-126-252_k4_s15__r10__v12__g125,False,-0.06820796995168799,True,False,False,False,46.15404646840603,False,0.008425114431845904,0.07577404278867739,-0.2537096146266373
defensive_l126-252_k3_s00__r5__v18__g125,False,-0.06822238650642787,False,False,False,True,10.607777270484563,False,-0.007491195286675634,-0.1286931062121506,-0.248360688853684
combined_l126-252_k2_s25__r10__v12__g100,False,-0.06833052969210886,True,False,False,False,39.81220669992617,False,0.0049919214769760245,0.050971692325432444,-0.25738275801134636
defensive_l126-252_k3_s00__r5__v15__g125,False,-0.06851710393655204,False,False,False,True,10.512951354193973,False,-0.007635921332329265,-0.1325757212929765,-0.2474043941382077
defensive_l21-63-126-252_k3_s00__r10__v15__g125,False,-0.06867520325343719,False,False,False,True,10.655191894137412,False,-0.007528316781998723,-0.13285808462132667,-0.24803924076778927
defensive_l21-63-126-252_k2_s00__r5__v12__g100,False,-0.06868751676878794,False,False,False,True,11.338976261557205,False,-0.008042088103217049,-0.18656361356040352,-0.20433394031982222
combined_l126-252_k3_s25__r10__v18__g100,False,-0.06873657820048523,True,False,False,False,42.442998857258594,False,0.007529914714356156,0.070111732155258,-0.2722311151540573
combined_l63-126-252_k4_s15__r5__v15__g100,False,-0.06876510832663468,True,False,False,False,42.6019862366542,False,0.006411273236075488,0.060561373748935735,-0.25753688467299696
combined_l126-252_k4_s15__r5__v15__g100,False,-0.06879230756701532,True,False,False,False,40.10441852626585,False,0.005548833094735972,0.0522388955417109,-0.2630707445977102
sector_l21-63-126-252_k2_s25__r5__v12__g100,False,-0.06879357014098149,False,False,False,True,40.4263624886638,False,0.004159633901367865,0.04078182437984213,-0.24403349327779844
combined_l21-63-126-252_k3_s15__r20__v12__g100,False,-0.06903547133335725,True,False,False,False,42.27736993357118,False,0.008195328690371761,0.08241374454816382,-0.2879653636331614
combined_l126-252_k2_s15__r10__v12__g125,False,-0.06905675093020806,True,False,False,False,44.068429859580874,False,0.008046694095699802,0.07004467332758094,-0.2669298833272339
defensive_l21-63-126-252_k3_s00__r10__v12__g125,False,-0.0692436853149127,False,False,False,True,10.522331607969079,False,-0.007623385392840687,-0.14158002736636688,-0.24626643718310837
combined_l63-126-252_k3_s15__r5__v18__g114,False,-0.06931042868128967,True,False,False,False,48.98521810706786,False,0.013283787168402839,0.10570822767943996,-0.2945321367371243
combined_l126-252_k4_s15__r20__v15__g125,False,-0.06935846107118401,True,False,False,False,45.861088514257304,False,0.009856311620501046,0.07983074941595358,-0.2755783941268207
combined_l126-252_k3_s25__r20__v18__g100,False,-0.06936748647051419,True,False,False,False,41.912626922371324,False,0.006646117324996759,0.06167267363509103,-0.26845496157765814
combined_l126-252_k4_s25__r10__v12__g100,False,-0.06937075324812522,True,False,False,True,38.718596157002224,False,0.001769658823496778,0.01924343507412632,-0.22897439614688275
combined_l63-126-252_k3_s15__r5__v15__g125,False,-0.06937966311682098,True,False,False,False,50.2650822056507,False,0.011344980899875345,0.09070685338396078,-0.26353498099627803
combined_l126-252_k4_s15__r10__v15__g125,False,-0.06957657099570261,True,False,False,False,46.380622328218664,False,0.009998604047533943,0.08122253032281587,-0.27544537164866323
combined_l63-126-252_k2_s15__r10__v12__g100,False,-0.06972346336541699,True,False,False,False,42.46210704425025,False,0.008558692982820304,0.08328393622473523,-0.2943229528430704
combined_l126-252_k4_s25__r20__v12__g100,False,-0.0697488586938423,True,False,False,True,38.17974548726843,False,0.00176281822021096,0.01908239331328163,-0.23493447172075332
country_l21-63-126-252_k2_s00__r20__v12__g114,False,-0.06981825372225828,False,False,False,False,29.618530674855172,False,0.007467760759823472,0.0644587520918934,-0.3607557267761061
defensive_l21-63-126-252_k2_s00__r5__v15__g100,False,-0.06994075789292857,False,False,False,True,11.366808510638299,False,-0.008164005553161324,-0.18661127523484367,-0.2116587753709639
defensive_l21-63-126-252_k2_s00__r5__v18__g100,False,-0.06994075789292903,False,False,False,True,11.366808510638299,False,-0.008164005553161435,-0.18661127523484605,-0.21165877537096456
combined_l63-126-252_k3_s15__r10__v15__g114,False,-0.07014131452714417,True,False,False,False,46.48702998938681,False,0.013932065231864188,0.1176211604710623,-0.3289897721115186
combined_l21-63-126-252_k3_s15__r10__v15__g100,False,-0.07015714160172615,True,False,False,False,44.642812670840954,False,0.011801933002988374,0.110106542104289,-0.32217944096201645
combined_l21-63-126-252_k4_s15__r10__v18__g100,False,-0.07015803835328818,True,False,False,False,45.609062503377736,False,0.011416056049318613,0.10279553153850336,-0.30829723368719597
country_l63-126-252_k2_s00__r20__v18__g100,False,-0.07029657780862278,False,False,False,False,32.07504868602392,False,0.010920023117988675,0.0786494627107894,-0.3800433234111099
country_l126-252_k4_s00__r20__v15__g125,False,-0.07060377119088423,False,False,False,False,26.226961758856167,False,0.006727338063693855,0.048858739947077436,-0.3732668099361979
sector_l21-63-126-252_k2_s25__r20__v15__g125,False,-0.07084088060772871,True,False,False,True,47.43760483150597,False,0.00660034724926728,0.05145993651653098,-0.2343307778476208
combined_l21-63-126-252_k4_s15__r20__v18__g100,False,-0.07102962848891697,True,False,False,False,45.125017147869755,False,0.010968695672243234,0.09850296100456114,-0.3114906874249772
combined_l63-126-252_k4_s15__r10__v18__g114,False,-0.07104546571918857,True,False,False,False,48.13327073002339,False,0.010099476416874476,0.08225168748775016,-0.27491226769876453
country_l63-126-252_k4_s00__r20__v12__g114,False,-0.07138476764981416,False,False,False,False,24.897615591598342,False,0.001910566727982843,0.016679825607910228,-0.33377134231326455
country_l126-252_k4_s00__r20__v18__g125,False,-0.07154220213640985,False,False,False,False,27.929877355504537,False,0.00756727616177888,0.049387121231606025,-0.374122087105632
combined_l63-126-252_k2_s15__r5__v15__g100,False,-0.07162068188069669,True,False,False,False,45.51638059666862,False,0.008255251008226105,0.07340777450942844,-0.2780021982879801
combined_l63-126-252_k4_s15__r10__v15__g125,False,-0.07179890942486841,True,False,False,False,49.435941780424606,False,0.009645528063767506,0.07851965083763894,-0.26573640527983466
combined_l63-126-252_k4_s25__r10__v12__g100,False,-0.07193453638268392,True,False,False,True,41.28418085104378,False,0.0012525618539973582,0.01371894585573678,-0.2218320798080745
combined_l63-126-252_k3_s25__r10__v12__g100,False,-0.0719733558157988,True,False,False,False,41.1030372394829,False,0.004804009517839436,0.051321682605831295,-0.2720433090315898
combined_l126-252_k2_s15__r20__v15__g114,False,-0.07199053984568807,True,False,False,False,44.2247515440586,False,0.009422813847133504,0.07657778349924285,-0.29897586999124837
